id|isDemo|region|name
0100DE001340E000|1|JP|サッカークラブライフ プレイングマネージャー
0100DE400E50C000|1|JP|ディスティニーコネクト
0100DE40111BC000|1|JP|遙かなる時空の中で７
0100DE4013EDC000|1|US|Ghostrunner
0100DE700B028000|1|US|Semispheres
0100DEE00F508000|1|ZH|新 超级马力欧兄弟U 豪华版
0100DF000A188000|1|JP|お絵かきパズル Pic-a-Pix Deluxe
0100DF200AC96000|1|US|DARK SOULS™: REMASTERED NETWORK TEST VER.
0100DF50177A0000|1|JP|ボクらのウィンタースポーツ
0100DFC00EA86000|1|US|Strikey Sisters
0100DFE01552C000|1|JP|屍喰らいの冒険メシ
0100E0300CF24000|1|JP|WORK×WORK
0100E0500FDE8000|1|JP|リンク絵Link-a-Pix DELUXE クリスマス体験版
0100E0600E6C2000|1|JP|BIOHAZARD 6
0100E06014C6E000|1|US|Lost Lands 3: The Golden Curse
0100E0C017C44000|1|US|Yurukill: The Calumniation Games
0100E100128BA000|1|US|AVICII Invector
0100E1500B5EE000|1|US|Morphite
0100E1900923C000|1|GB|forma.8
0100E1C00DB6C000|1|US|Block-a-Pix Deluxe
0100E1D00FBDE000|1|US|Trials of Mana
0100E2500E55C000|1|US|The Charming Empire
0100E2700D5B6000|1|US|Doodle God: Evolution
0100E2701369A000|1|US|Wrestledunk Sports
0100E3500B00E000|1|US|The Bridge
0100E3500BD84000|1|US|Earthworms
0100E39012AEC000|1|US|Yes, Your Grace
0100E4000CA4C000|1|JP|ビリオンロード
0100E41016DB6000|1|US|Flowlines VS
0100E4600E6A2000|1|US|The World Next Door
0100E48013A34000|1|US|BALAN WONDERWORLD
0100E4F010D92000|1|JP|ペルソナ５ スクランブル ザ ファントム ストライカーズ
0100E6000CB50000|1|XX|Pic-a-Pix Pieces Christmas Demo
0100E6000F0A6000|1|US|MISTOVER
0100E6200F298000|1|US|True Fear: Forsaken Souls - Part 2
0100E6400B1EA000|1|US|Monster Hunter Generations Ultimate™
0100E65006968000|1|JP|ソニックフォース 新価格版
0100E67003A86000|1|US|Disgaea 5 Complete
0100E73017E2C000|1|JP|HYPER DRONE X（ハイパードローンX）
0100E7900E518000|1|JP|Voxel Sword（ボクセルソード）
0100E7A00E368000|1|US|Disaster Report 4: Summer Memories
0100E7F00CA7E000|1|JP|ワールドエンド・シンドローム
0100E83015ADC000|1|US|Space Marshals 2
0100E86010220000|1|US|Cat Quest II
0100E9400FC94000|1|US|Croc's World 3
0100E98011348000|1|GB|Harvest Moon: Mad Dash
0100E9C00E7B0000|1|US|NBA 2K20
0100E9F011346000|1|US|Moving Out
0100EA100E50E000|1|US|Desktop Table Tennis
0100EA500902E000|1|US|ChromaGun
0100EAA01296E000|1|US|Tools Up!
0100EAE00C29E000|1|US|Miles & Kilo
0100EAE00D5A6000|1|JP|ラングリッサーⅠ＆Ⅱ
0100EAE015AF0000|1|US|Knockout Home Fitness
0100EB200FC0E000|1|US|Dandy Dungeon - Legend of Brave Yamada -
0100EB40103EA000|1|ZH|腾讯视频（体验版）
0100EB6011034000|1|US|Harvest Moon: Mad Dash
0100EB900A534000|1|US|Devious Dungeon
0100EBB014826000|1|US|The Solitaire Conspiracy
0100EBD00B21E000|1|US|Neonwall
0100EC1012050000|1|JP|キャサリン・フルボディ for Nintendo Switch
0100EC1016D36000|1|GB|Kurokami-sama's Feast
0100EC600C994000|1|JP|Fit Boxing（フィットボクシング）
0100ED800CBFC000|1|GB|Fitness Boxing
0100EDD00D5AA000|1|JP|ルルアのアトリエ ～アーランドの錬金術士４～
0100EDE01509C000|1|JP|真・三國無双８ Empires
0100EE3011A04000|1|US|The Survivalists
0100EE9015B5E000|1|US|WarioWare™: Get It Together!
0100EF400CB4E000|1|US|Pic-a-Pix Pieces
0100EF500E8A2000|1|US|The Ramen Sensei
0100EF700FA36000|1|JP|AI: ソムニウム ファイル
0100EFF00CE56000|1|JP|ドラゴンクエストXI 過ぎ去りし時を求めて S
0100F00013D6A000|1|JP|Ghostrunner
0100F04012138000|1|US|HALF DEAD
0100F06012874000|1|US|Mini Motor Racing X
0100F0900FF1C000|1|US|Demolition Crew
0100F1000CF16000|1|US|Graceful Explosion Machine
0100F10015B84000|1|US|The Plane Effect
0100F12002FC8000|1|JP|みんなでワイワイ！スペランカー
0100F1500E168000|1|US|Hob: The Definitive Edition
0100F16012C04000|1|JP|Agent A - 偽装のパズル
0100F19011226000|1|US|Brotherhood United
0100F1B010A90000|1|US|Bucket Knight
0100F1B014554000|1|US|Rev Up! RC Grand Prix
0100F1D00AA86000|1|XX|Hyrule Warriors: Definitive Edition Demo for KIOSK
0100F2401549E000|1|JP|もしかして？ おばけの射的屋 for Nintendo Switch
0100F31013638000|1|JP|ぷよぷよ™テトリス®２
0100F3400D228000|1|US|Ninja Village
0100F35014B6C000|1|US|Mythic Ocean
0100F35017750000|1|JP|風のクロノア １＆２アンコール
0100F350182E6000|1|JP|ハジラブ -Making*Lovers-
0100F3C0114C6000|1|GB|Basketball Club Story
0100F3D013062000|1|JP|KINGDOM HEARTS Melody of Memory
0100F4400DE9E000|1|GB|Voxel Shot for Nintendo Switch
0100F4B0119A8000|1|US|CRAYON SHINCHAN The Storm Called FLAMING KASUKABE RUNNER!!
0100F4F006EB0000|1|US|Heroes of the Monkey Tavern
0100F5100BEF6000|1|XX|Super Mario Party Demo for KIOSK
0100F51010D42000|1|GB|FINAL FANTASY® CRYSTAL CHRONICLES™ Remastered Edition
0100F5400D534000|1|US|Pillar
0100F5500F9A0000|1|US|DRAGON QUEST BUILDERS™ 2
0100F5E008AA0000|1|US|LOST SPHEAR
0100F5E01116E000|1|JP|ブレイブリーデフォルトⅡ 先行体験版
0100F6000BC6C000|1|US|DRAGON BALL FighterZ Open Beta
0100F6400FD06000|1|JP|恋する乙女と守護の楯～薔薇の聖母～
0100F6D01060E000|1|US|Castle Crashers Remastered
0100F7000E2B6000|1|US|DRAGON QUEST BUILDERS™ 2
0100F7900EA7E000|1|GB|Hyperforma
0100F7B015D0E000|1|US|Arietta of Spirits
0100F8000F62C000|1|US|The friends of Ringo Ishikawa
0100F8200C5F0000|1|JP|すみっコぐらし あつまれ！すみっコタウン
0100F820163F4000|1|US|Howling Village: Echoes
0100F8A011396000|1|US|Grimvalor
0100F90015784000|1|US|Void Source
0100F9600DA78000|1|XX|Mario Tennis Aces: Special Online Demo
0100F9700BE96000|1|JP|Hyper Sentinel
0100F9C014DD2000|1|US|Sam & Max Save the World
0100FA1018242000|1|US|Our Ninja World
0100FA500B128000|1|US|Sushi Striker™: The Way of Sushido
0100FA7017CA6000|1|JP|小林さんちのメイドラゴン　炸裂!!ちょろゴン☆ブレス
0100FA800EEEC000|1|GB|Tennis Club Story
0100FA900C466000|1|GB|Taiko no Tatsujin: Drum 'n' Fun!
0100FAA00CF1C000|1|JP|ピースお絵かきパズル Pic-a-Pix
0100FB7012BD2000|1|US|Secrets of Me
0100FB9006A7E000|1|US|Super Beat Sports™
0100FB900F97A000|1|US|Jewel Rotation
0100FBD00B91E000|1|US|Valkyria Chronicles 4
0100FBE00E936000|1|JP|タイニーメタル 虚構の帝国
0100FC2017932000|1|GB|Layer Section™ & Galactic Attack™ S-Tribute
0100FC500E65C000|1|JP|ぷるきゃらフレンズ ほっぺちゃんとサンリオキャラクターズ
0100FC6013002000|1|GB|Super Space Serpent Secondary Edition
0100FC800FC00000|1|US|Link-a-Pix Deluxe
0100FC900CAE4000|1|US|Word Sudoku by POWGI
0100FD50185E2000|1|JP|Void Terrarium 2
0100FD600FE4C000|1|JP|おしゃべり！ホリジョ！撃掘 ～アナ・ホリスキー宇宙を救うってなんでやねん～
0100FE601323C000|1|GB|Death Come True
0100FE8015C30000|1|JP|ウルトラエージ
0100FE901589C000|1|US|Sound waves
0100FF40136E0000|1|GB|Shadowverse: Champion's Battle
0100FF4016FA8000|1|US|Summertime Madness
0100FF901392E000|1|JP|チルドレン・オブ・モルタ ～家族の絆の物語～
0100FFB00CAF4000|1|JP|甘えかたは彼女なりに。
0100FFB01796C000|1|GB|Darkness and Flame: The Dark Side
0100AA80177CC000|1|JP|冥契のルペルカリア
01009510184C0000|1|JP|カテゴリーI ～死線上のサバイバー～
01003C7017BB4000|1|JP|穢翼のユースティア
0100F350182E6000|1|JP|ハジラブ -Making*Lovers- 体験版
0100E0C017C44000|1|US|Yurukill: The Calumniation Games
01006E6017792000|1|US|Fire Emblem Warriors: Three Hopes
0100CB8018826000|1|JP|Re:LieF ～親愛なるあなたへ～ FoR SwitcH
0100F35017750000|1|JP|風のクロノア １＆２アンコール
0100DB001724E000|1|US|Monster Hunter Rise: Sunbreak
010048201891A000|1|JP|聖塔神記 トリニティトリガー 特別体験版
0100FD50185E2000|1|JP|Void Terrarium 2
0100460017CE8000|1|JP|千の刃濤、桃花染の皇姫
0100CBC015C2C000|1|US|Super Bullet Break Demo
0100829018568000|1|US|SD GUNDAM BATTLE ALLIANCE Demo Version
